연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
567,2023-05-12,2023-05-12~2023-05-31,(주)삼구아이앤씨,환경 미화원,계약직,월급,1700000 ,무관,무관,무관,,    ,서울특별시 중구 청계천로 100 6층 삼구아이앤씨 (수표동),중소,서울남부지사,2023-05-12,1588-1519
568,2023-05-12,2023-05-12~2023-05-15,(주)우림엠에스,사무 보조원(일반사업체),계약직,시급,9620 ,무관,0년개월,무관,,    ,서울특별시 영등포구 선유로 146 310호,중소,서울남부지사,2023-05-15,1588-1519
569,2023-05-12,2023-05-12~2023-05-15,IBK투자증권,사무 보조원(일반사업체),계약직,월급,1300000 ,무관,무관,무관,,    ,서울특별시 영등포구 여의도동 63대한생명빌딩 14층 IBK투자증권,대기업,서울남부지사,2023-05-15,1588-1519
570,2023-05-12,2023-05-12~2023-06-09,(주)케이티아이에스,사무 보조원(일반사업체),계약직,월급,1150100 ,무관,무관,무관,,    ,서울특별시 영등포구 여의대로 14 KT여의도빌딩 10층 (여의도동),대기업,서울남부지사,2023-05-12,1588-1519
571,2023-05-12,2023-05-12~2023-05-19,주식회사케이앤웍스,모니터 요원,계약직,월급,1145840 ,무관,무관,무관,,    ,제주특별자치도 제주시 연북로 25 (노형동),중소,서울남부지사,2023-05-12,1588-1519
572,2023-05-12,2023-05-12~2023-05-26,주식회사 에이블위,환경 미화원,상용직,시급,9620 ,무관,0년개월,무관,,    ,"서울특별시 강서구 양천로 470 (등촌동) 지하1층 109호, 그레이스힐",개인,서울남부지사,2023-05-12,1588-1519
573,2023-05-12,2023-05-12~2023-05-31,맑은장애인자립생활센터,사무 보조원(일반사업체),계약직,시급,9620 ,무관,무관,무관,,    ,서울특별시 강서구 강서로 466 우리벤처타운 201호,중소,서울남부지사,2023-05-15,1588-1519
574,2023-05-12,2023-05-12~2023-05-19,서울신은초등학교,환경 미화원,계약직,시급,12030 ,무관,0년개월,무관,,    ,서울특별시 양천구 신정이펜2로 30 (신정동),"공사,공공",서울남부지사,2023-05-19,1588-1519
575,2023-05-12,2023-05-12~2023-05-31,라프랑스,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,시급,9620 ,무관,무관,무관,,    ,부산광역시 해운대구 선수촌로208번길 33-5 (반여동),개인,부산지역본부,2023-05-12,1588-1519
576,2023-05-12,2023-05-12~2023-05-19,더봄플러스주식회사,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,800000 ,무관,무관,무관,,    ,서울특별시 금천구 디지털로9길 32 갑을그레이트밸리 216-1호 (가산동),중소,경기서부지사,2023-05-12,1588-1519
577,2023-05-12,2023-05-12~2023-05-19,독립기념관,사무 보조원(공공기관),상용직,월급,2010600 ,무관,무관,무관,,    ,충청남도 천안시 동남구 목천읍 독립기념관로 1 .,중소,충남지사,2023-05-12,1588-1519
578,2023-05-12,2023-05-12~2023-08-11,(주)서우리테일,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9620 ,무관,무관,무관,,    ,충청남도 당진시 계성3길 59 312 (읍내동),중소,충남지사,2023-05-12,1588-1519
579,2023-05-12,2023-05-12~2023-05-19,상주시수상레저센터,테마파크 서비스원,계약직,시급,9620 ,무관,0년개월,무관,,    ,경상북도 상주시 용마로 366 (도남동),개인,경북지사,2023-05-18,1588-1519
580,2023-05-12,2023-05-12~2023-07-31,(주)티에라,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620 ,무관,0년개월,무관,,    ,경기도 동두천시 강변로850번길 27 (동두천동),중소,경기북부지사,2023-05-19,1588-1519
581,2023-05-12,2023-05-12~2023-07-31,(주)대광양초산업,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620 ,무관,0년개월,무관,,    ,경기도 가평군 상면 벌말길 41-5 대광양초산업,개인,경기북부지사,2023-05-19,1588-1519
582,2023-05-12,2023-05-12~2023-07-31,화인푸드주식회사,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620 ,무관,무관,무관,,    ,경기도 남양주시 수동면 모꼬지로 277-8 .,중소,경기북부지사,2023-05-19,1588-1519
583,2023-05-12,2023-05-12~2023-08-11,주식회사 나그네다문화센터,섬유·의복 분야 단순 종사원,상용직,월급,2020000 ,무관,0년개월,무관,,    ,경기도 양주시 평화로 1227-37 (산북동),중소,경기북부지사,2023-05-12,1588-1519
584,2023-05-12,2023-05-12~2023-06-30,(주)MSC,기타 식품가공 종사원,상용직,시급,9620 ,무관,무관,무관,,    ,경상남도 양산시 소주회야로 45-73 (주)엠에스씨 (소주동),중소,울산지사,2023-05-12,1588-1519
585,2023-05-12,2023-05-12~2023-06-20,(주)느티나무의사랑,음료 조리사(바리스타 포함),상용직,시급,9620 ,무관,무관,무관,,    ,경상남도 양산시 동면 여락송정로 270-2 (주)느티나무의사랑,중소,울산지사,2023-05-12,1588-1519
586,2023-05-12,2023-05-12~2023-05-19,삼성서울병원,사무 보조원(일반사업체),계약직,월급,1800000 ,무관,0년개월,무관,,    ,"서울특별시 강남구 일원로 81 (일원동,삼성의료원)",대기업,서울동부지사,2023-05-12,1588-1519
587,2023-05-12,2023-05-12~2023-06-30,(주)룩소티카코리아,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,월급,1300000 ,무관,0년개월,무관,,    ,서울특별시 강남구 삼성로 566 삼성동 구구빌딩 8층 (삼성동),개인,서울동부지사,2023-05-12,1588-1519
588,2023-05-12,2023-05-12~2023-05-31,와이씨에프엔비(주),환경 미화원,상용직,월급,1010000 ,무관,0년개월,무관,,    ,서울특별시 송파구 백제고분로41길 30 1층(송파동),중소,서울동부지사,2023-05-12,1588-1519
589,2023-05-12,2023-05-12~2023-05-22,서울특별시동대문구시설관리공단,환경 미화원,상용직,월급,2010580 ,무관,무관,무관,,    ,서울특별시 동대문구 무학로 89 (용두동),"공사,공공",서울북부지사,2023-05-12,1588-1519
590,2023-05-12,2023-05-12~2023-05-31,봉화중학교,환경 미화원,계약직,시급,12030 ,무관,0년개월,무관,,    ,서울특별시 중랑구 망우로70길 89 (망우동),"공사,공공",서울북부지사,2023-05-12,1588-1519
591,2023-05-12,2023-05-12~2023-05-31,광양고등학교,환경 미화원,계약직,시급,12030 ,무관,무관,무관,,    ,서울특별시 광진구 자양로3가길 31 (자양동),"공사,공공",서울북부지사,2023-05-12,1588-1519
592,2023-05-12,2023-05-12~2023-05-31,(주)청운산업,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620 ,무관,0년개월,무관,,    ,경상남도 거제시 장평3로 80 .2dock (장평동),중소,경남지사,2023-05-17,1588-1519
593,2023-05-11,2023-05-11~2023-06-09,(주)이랜드이츠 애슐리퀸즈 전주STS점,주방 보조원(일반 음식점),상용직,시급,9620 ,무관,0년개월,무관,,    ,전라북도 전주시 완산구 용머리로 45 (효자동1가)2층,중소,전북지사,2023-05-11,1588-1519
594,2023-05-11,2023-05-11~2023-05-19,주식회사케이티희망지음,세차원 및 운송장비 청소원,상용직,월급,1005290 ,무관,무관,무관,,    ,경기도 과천시 새술막길 39 (중앙동),대기업,경기서부지사,2023-05-11,1588-1519
595,2023-05-11,2023-05-11~2023-05-15,한국전력공사 제주본부 ,사무 보조원(공공기관),계약직,일급,76960 ,무관,무관,무관,,    ,제주특별자치도 제주시 문연로 36 (연동),중소,제주지사,2023-05-11,1588-1519
596,2023-05-11,2023-05-11~2023-08-10,한국부동산원 제주지사,사무 보조원(공공기관),계약직,시급,9620 ,무관,0년개월,무관,,    ,제주특별자치도 제주시 연삼로 473 5층(이도이동),"공사,공공",제주지사,2023-05-11,1588-1519
597,2023-05-11,2023-05-11~2023-05-26,(주)케이티씨에스,사무 보조원(일반사업체),계약직,월급,1054800 ,무관,무관,무관,,    ,"대전광역시 서구 갈마로 160 (괴정동, KT인재개발원) 본관 3층",중소,대전지역본부,2023-05-11,1588-1519
598,2023-05-11,2023-05-11~2023-05-26,산업연구원,공공행정 사무원,계약직,월급,2020000 ,무관,무관,무관,전산학·컴퓨터공학,    ,세종특별자치시  시청대로 370 세종국책연구단지 경제정책동(C동) (반곡동),"공사,공공",대전지역본부,2023-05-12,1588-1519
599,2023-05-11,2023-05-11~2023-06-02,한국동그라미파트너스,세차원 및 운송장비 청소원,상용직,시급,10300 ,무관,무관,무관,,    ,대전광역시 대덕구 대덕대로1447번길 40 한국타이어앤테크놀로지 대전공장 한국동그라미파트너스 (목상동),중소,대전지역본부,2023-05-11,1588-1519
600,2023-05-11,2023-05-11~2023-06-02,(주)자우버,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620 ,무관,무관,무관,,    ,충청남도 계룡시 두마면 입암길 42-46 자우버(입암리),중소,대전지역본부,2023-05-11,1588-1519
601,2023-05-11,2023-05-11~2023-07-31,다함,기타 금속공작기계 조작원 및 보조원,상용직,시급,9620 ,무관,0년개월,무관,,    ,강원도 원주시 흥업면 원문로 813-5 바동,개인,강원지사,2023-05-11,1588-1519
602,2023-05-11,2023-05-11~2023-05-31,(주)예원,종이제품 생산기계 조작원,상용직,월급,2820000 ,무관,무관,무관,,    ,충청북도 청주시 청원구 북이면 내추옥수길 109 (북이면),중소,충북지사,2023-05-11,1588-1519
603,2023-05-11,2023-05-11~2023-05-31,(주)이마트에브리데이,매장 정리원(매장 보조원),계약직,월급,1500000 ,무관,무관,무관,,    ,서울특별시 성동구 성수일로 56 (성수동2가) 10층,대기업,충북지사,2023-05-11,1588-1519
604,2023-05-11,2023-05-11~2023-05-19,튼튼고려정형외과의원,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9620 ,무관,0년개월,무관,,    ,전라북도 익산시 하나로 432 (어양동),개인,전북지사,2023-05-11,1588-1519
605,2023-05-11,2023-05-11~2023-05-31,다정,일반 음식점 서빙원,상용직,월급,1004000 ,무관,무관,무관,,    ,전라북도 완주군 용진읍 신지암로 45 다정레스토랑,중소,전북지사,2023-05-11,1588-1519
606,2023-05-11,2023-05-11~2023-05-18,전라북도교육청고창도서관,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",상용직,시급,9620 ,무관,0년개월,무관,,    ,전라북도 고창군 고창읍 천변북로 109 고창도서관,"공사,공공",전북지사,2023-05-11,1588-1519
607,2023-05-11,2023-05-11~2023-08-10,모모디자인(주),단순 경리 사무원,상용직,시급,9620 ,무관,0년개월,무관,,    ,대구광역시 달성군 화원읍 비슬로 2631 가동 2층 201호,중소,대구지역본부,2023-05-11,1588-1519
608,2023-05-11,2023-05-11~2023-06-02,청룡교통(주),환경 미화원,시간제,시급,9620 ,무관,0년개월,무관,,    ,인천광역시 서구 한서로53번길 16 (백석동),중소,인천지사,2023-05-17,1588-1519
609,2023-05-11,2023-05-11~2023-05-25,인천환경공단,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,월급,2324000 ,무관,무관,무관,,    ,인천광역시 연수구 능허대로 484 (동춘동),"공사,공공",인천지사,2023-05-11,1588-1519
610,2023-05-11,2023-05-11~2023-05-25,(주)크라운제과,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620 ,무관,0년개월,무관,,    ,서울특별시 용산구 한강대로72길 3 3  (남영동),대기업,인천지사,2023-05-11,1588-1519
611,2023-05-11,2023-05-11~2023-05-15,해양경찰청,국가·지방행정 사무원,상용직,연봉,30268000 ,무관,0년개월,무관,,    ,인천광역시 연수구 해돋이로 130 해양경찰청  (송도동),"공사,공공",인천지사,2023-05-11,1588-1519
612,2023-05-11,2023-05-11~2023-05-11,사단법인 행복나눔장애인복지협회 작업장,섬유·의복 분야 단순 종사원,상용직,시급,9620 ,무관,0년개월,무관,,    ,인천광역시 부평구 마장로426번길 33 3층 302호(청천동),"협회,단체",인천지사,2023-05-11,1588-1519
613,2023-05-11,2023-05-11~2023-08-10,의료법인 상원의료재단 인천힘찬종합병원,의료 보조원,계약직,시급,9620 ,무관,0년개월,무관,,    ,인천광역시 남동구 논현로 72 (논현동),중소,인천지사,2023-05-11,1588-1519
614,2023-05-11,2023-05-11~2023-06-09,한국맥도날드(유) 연희DT점,주방 보조원(일반 음식점),계약직,시급,9620 ,무관,0년개월,무관,,    ,인천광역시 서구 서곶로 265 (심곡동),대기업,인천지사,2023-05-18,1588-1519
615,2023-05-11,2023-05-11~2023-06-30,법무법인광장,사무 보조원(일반사업체),계약직,월급,1150000 ,무관,0년개월,무관,,    ,서울특별시 중구 남대문로 63 (소공동) 한진빌딩 25층,대기업,서울지역본부,2023-05-18,1588-1519
616,2023-05-11,2023-05-11~2023-05-31,신한카드(주),사무 보조원(일반사업체),계약직,월급,2300000 ,무관,무관,무관,,    ,서울특별시 중구 마른내로 157-5 (광희동1가),대기업,서울지역본부,2023-05-18,1588-1519
617,2023-05-11,2023-05-11~2023-05-15,서울동교초등학교,도서 정리원,계약직,시급,12030 ,무관,0년개월,무관,,    ,서울특별시 마포구 월드컵로25길 86 (망원동),"공사,공공",서울지역본부,2023-05-11,1588-1519
618,2023-05-11,2023-05-11~2023-05-14,상암중학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,12030 ,무관,0년개월,무관,,    ,서울특별시 마포구 상암산로1길 26 (상암동),"공사,공공",서울지역본부,2023-05-11,1588-1519
619,2023-05-11,2023-05-11~2023-06-15,삼성화재금융서비스보험대리점,사무 보조원(일반사업체),계약직,월급,1000000 ,무관,무관,무관,,    ,서울특별시 중구 퇴계로 173 (충무로3가)15층,대기업,서울지역본부,2023-05-18,1588-1519
620,2023-05-11,2023-05-11~2023-06-09,주식회사 케이티알파,전산자료 입력원(DB·단순자료),계약직,월급,1010000 ,무관,무관,무관,,    ,서울특별시 동작구 보라매로5길 23 삼성보라매옴니타워,대기업,서울남부지사,2023-05-12,1588-1519
621,2023-05-11,2023-05-11~2023-05-25,한국어촌어항공단,사무 보조원(공공기관),계약직,월급,1158400 ,무관,무관,무관,,    ,서울특별시 금천구 가산디지털2로 53 한라시그마밸리 12층 (가산동),중소,서울남부지사,2023-05-11,1588-1519
622,2023-05-11,2023-05-11~2023-05-25,더봄플러스주식회사,환경 미화원,계약직,월급,800000 ,무관,무관,무관,,    ,서울특별시 금천구 디지털로9길 32 갑을그레이트밸리 216-1호 (가산동),중소,서울남부지사,2023-05-11,1588-1519
623,2023-05-11,2023-05-11~2023-06-09,주식회사 만나투게더,콜센터 상담원(콜센터·고객센터·CS센터),상용직,월급,1510340 ,무관,무관,고졸,,    ,서울특별시 구로구 경인로 661 (신도림동)101동 18층,중소,서울남부지사,2023-05-11,1588-1519
624,2023-05-11,2023-05-11~2023-05-16,한국폴리텍대학아산캠퍼스,사무 보조원(일반사업체),계약직,시급,9620 ,무관,무관,무관,,    ,충청남도 아산시 신창면 행목로 45 한국폴리텍대학 아산캠퍼스,중소,충남지사,2023-05-11,1588-1519
625,2023-05-11,2023-05-11~2023-07-10,청아띠농업회사법인㈜,식품 분야 단순 종사원,상용직,시급,9620 ,무관,0년개월,무관,,    ,경상북도 의성군 봉양면 농공마전길 32-13 .,중소,경북지사,2023-05-11,1588-1519
