연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
363,2022-12-15,2022-12-15~2022-12-21,키움증권(주),증권 사무원(출납창구 제외),계약직,연봉,30000000,무관,0년개월,무관,,,서울특별시 영등포구 국제금융로2길 36 (여의도동),대기업,서울남부지사,2022-12-15,1588-1519
430,2022-12-13,2022-12-13~2023-02-12,다미설,육류 가공기계 조작원,상용직,시급,9160,무관,무관,무관,,,전라남도 광양시 광양읍 예구7길 18 다미설,개인,전남지사,2022-12-15,1588-1519
360,2022-12-15,2022-12-15~2023-02-28,꿈꾸는 작은 숲(장애학생직업체험관),음료 조리사(바리스타 포함),계약직,시급,9620,무관,무관,무관,,,전라남도 무안군 삼향읍 어진누리길 10 전라남도교육청 1층(민원봉사실),중소,전남지사,2022-12-15,1588-1519
370,2022-12-15,2022-12-15~2023-03-14,대덕종합이엔지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,1631000,무관,무관,무관,,,충청남도 논산시 해월로 51  (부창동),중소,충남지사,2022-12-15,1588-1519
579,2022-12-07,2022-12-07~2022-12-14,강원도 고성군청,사무 보조원(공공기관),계약직,시급,9620,무관,무관,무관,,,"강원도 고성군 간성읍 고성중앙길 9 (하리), 고성군청","공사,공공",강원지사,2022-12-14,1588-1519
416,2022-12-13,2022-12-13~2023-01-31,양구군청,사무 보조원(공공기관),계약직,시급,9160,무관,0년개월,무관,,,강원도 양구군 양구읍 관공서로 38 (하리),"공사,공공",강원지사,2022-12-14,1588-1519
560,2022-12-07,2022-12-07~2022-12-12,양양군청,사무 보조원(공공기관),계약직,시급,9620,무관,무관,무관,,,강원도 양양군 양양읍 군청길 1 (군행리),"공사,공공",강원지사,2022-12-14,1588-1519
474,2022-12-12,2022-12-12~2023-01-06,(주)케이엠텍,생산·품질 사무원 및 관리원(기계·자동차·금속),계약직,시급,9160,무관,0년개월,무관,,,강원도 원주시 우산로 180-14 (주)케이엠텍 (우산동),중소,강원지사,2022-12-14,1588-1519
398,2022-12-14,2022-12-14~2022-12-31,의료법인성지의료재단,세탁 기계 조작원,상용직,월급,1400000,무관,0년개월,무관,,자동차운전면허,강원도 원주시 원일로 22 성지병원 (인동),중소,강원지사,2022-12-14,1588-1519
562,2022-12-07,2022-12-07~2022-12-17,인제군청,사무 보조원(공공기관),계약직,월급,538720,무관,무관,무관,,,강원도 인제군 인제읍 인제로187번길 8 인제군청,"공사,공공",강원지사,2022-12-14,1588-1519
563,2022-12-07,2022-12-07~2022-12-31,사단법인한국지체장애인협회(춘천시장애인근로사업장),종이제품 생산기계 조작원,상용직,월급,1914440,무관,무관,무관,,,강원도 춘천시 신북읍 아침못길 145 .,중소,강원지사,2022-12-14,1588-1519
561,2022-12-07,2022-12-07~2022-12-31,홍천군청,사무 보조원(공공기관),계약직,월급,953340,무관,무관,무관,,,강원도 홍천군 홍천읍 석화로 93 (희망리),"공사,공공",강원지사,2022-12-14,1588-1519
397,2022-12-14,2022-12-14~2022-12-31,한국지체장애인협회강원도협회화천군지부,사무 보조원(공공기관),계약직,월급,538720,무관,무관,무관,,,강원도 화천군 화천읍 강변로 157 2-15,중소,강원지사,2022-12-14,1588-1519
575,2022-12-07,2022-12-07~2022-12-09,국립암센터,기타 보건·의료 서비스 종사원,계약직,시급,9160,무관,무관,무관,,,경기도 고양시 일산동구 일산로 323 국립암센터 (마두동),대기업,경기북부지사,2022-12-14,1588-1519
404,2022-12-14,2022-12-14~2022-12-31,(주)동해식품,식품 분야 단순 종사원,상용직,월급,2250000,무관,무관,무관,,,경기도 광주시 광남안로 29-10 (주)동해식품 (태전동),중소,경기동부지사,2022-12-14,1588-1519
408,2022-12-14,2022-12-14~2022-12-31,온브릭스 주식회사 농업회사법인,물류 사무원(물류 관리사),계약직,연봉,25000000,무관,0년개월,무관,,,경기도 광주시 오포읍 오포로829번길 17 추자리,중소,경기동부지사,2022-12-14,1588-1519
407,2022-12-14,2022-12-14~2022-12-19,광주경찰서,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,월급,2080000,무관,0년개월,무관,,,경기도 광주시 포돌이로 135 (탄벌동),"공사,공공",경기동부지사,2022-12-14,1588-1519
388,2022-12-14,2022-12-14~2022-12-27,(주)현대캐터링시스템,단체 급식 보조원,계약직,시급,9160,무관,무관,무관,,,경기도 성남시 분당구 야탑로 98 2층 (주)현대캐터링시스템 (야탑동),중소,인천지사,2022-12-14,1588-1519
387,2022-12-14,2022-12-14~2022-12-30,(주)에이텍에이피,환경 미화원,상용직,시급,9160,무관,무관,무관,,,경기도 성남시 분당구 판교로 289 (삼평동),중소,경기동부지사,2022-12-14,1588-1519
406,2022-12-14,2022-12-14~2022-12-31,곽여성병원,환경 미화원,상용직,월급,1146246,무관,0년개월,무관,,,경기도 성남시 수정구 수정로 91 곽여성병원  (태평동),중소,경기동부지사,2022-12-14,1588-1519
405,2022-12-14,2022-12-14~2022-12-31,위례재활의학과병원,환경 미화원,상용직,시급,9160,무관,무관,무관,,,경기도 성남시 수정구 위례서일로 6 우대빌딩  6F 위례재활의학과병원,중소,경기동부지사,2022-12-14,1588-1519
410,2022-12-14,2022-12-14~2023-01-31,이노위드(주) 안산,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,2200000,무관,0년개월,무관,,,경기도 안산시 상록구 한양대학로 55 (사동),중소,경기서부지사,2022-12-14,1588-1519
559,2022-12-07,2022-12-07~2022-12-31,곰두리어린이집,주방 보조원(일반 음식점),상용직,시급,9160,무관,0년개월,무관,,,경기도 양주시 고삼로43번길 30 (삼숭동) 곰두리어린집,개인,경기북부지사,2022-12-14,1588-1519
577,2022-12-07,2022-12-07~2022-12-30,델리베이,식품 분야 단순 종사원,상용직,시급,9160,무관,0년개월,무관,,,경기도 하남시 미사강변서로 25 (풍산동),중소,경기동부지사,2022-12-14,1588-1519
402,2022-12-14,2022-12-14~2022-12-31,동구밭,주입·포장·상표부착기 등 기타 기계 조작원,상용직,월급,957220,무관,무관,무관,,,"경기도 하남시 미사강변서로 25 FB329호, FB330호, FB331호, FB332호, (풍산동)",중소,경기동부지사,2022-12-14,1588-1519
412,2022-12-14,2022-12-14~2022-12-31,엄마손건강지압안마원,안마사,상용직,월급,2000000,무관,0년개월,무관,,,경기도 하남시 미사강변중앙로 226 (망월동),개인,경기동부지사,2022-12-14,1588-1519
409,2022-12-14,2022-12-14~2022-12-31,미사강변요양병원,병원 급식 조리사,상용직,연봉,28000000,무관,0년개월,무관,,,경기도 하남시 미사대로 424 4~8층  (망월동),중소,경기동부지사,2022-12-14,1588-1519
384,2022-12-14,2022-12-14~2022-12-14,서울산업(주),CNC 선반 조작원(NC 선반 조작원),상용직,시급,9160,무관,무관,고졸,,,경기도 화성시 양감면 요당길320번길 51 .,중소,일산직업능력개발원,2022-12-14,1588-1519
473,2022-12-12,2022-12-12~2022-12-14,(재단법인)창원문화재단,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9620,무관,무관,무관,,,경상남도 창원시 의창구 중앙대로 181 (용호동),"공사,공공",경남지사,2022-12-14,1588-1519
576,2022-12-07,2022-12-07~2022-12-31,경상북도경산교육지원청,환경 미화원,계약직,시급,9160,무관,무관,무관,,,경상북도 경산시 원효로 309-6 (갑제동),"공사,공공",대구지역본부,2022-12-14,1588-1519
419,2022-12-13,2022-12-13~2023-02-13,국제고등학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",시간제,시급,9620,무관,0년개월,무관,,,광주광역시 북구 설죽로 433 (삼각동),개인,광주지역본부,2022-12-14,1588-1519
392,2022-12-14,2022-12-14~2023-01-31,광주광역시북구시설관리공단,환경 미화원,계약직,시급,11830,무관,0년개월,무관,,,광주광역시 북구 우치로 77 (용봉동),"공사,공공",광주지역본부,2022-12-14,1588-1519
390,2022-12-14,2022-12-14~2023-02-13,학산보호작업장,음료 조리사(바리스타 포함),상용직,시급,9160,무관,무관,무관,,,대구광역시 달성군 옥포읍 비슬로447길 20 학산보호작업장,중소,대구지역본부,2022-12-14,1588-1519
403,2022-12-14,2022-12-14~2022-12-28,부산서부아동보호전문기관,사무 보조원(일반사업체),계약직,시급,9160,무관,무관,무관,,,"부산광역시 북구 금곡대로 268 405호 (화명동, 화명동대림타운)",중소,부산지역본부,2022-12-14,1588-1519
393,2022-12-14,2022-12-14~2022-12-16,부산지방고용노동청,공공행정 사무원,계약직,월급,1931520,무관,무관,무관,,,부산광역시 연제구 연제로 36 부산지방고용노동청 (연산동),중소,부산지역본부,2022-12-14,1588-1519
411,2022-12-14,2022-12-14~2022-12-21,(주)한섬,매장 정리원(매장 보조원),계약직,월급,1081800,무관,무관,무관,,,서울특별시 강남구 도산대로 523 (청담동) 한섬빌딩,대기업,서울동부지사,2022-12-14,1588-1519
389,2022-12-14,2022-12-14~2023-01-31,롯데지알에스 주식회사,사무 보조원(일반사업체),계약직,시급,9620,무관,무관,무관,,,서울특별시 강남구 밤고개로 99 SRT 지하 1층 수서역사점 롯데리아 (수서동),중소,광주지역본부,2022-12-14,1588-1519
413,2022-12-14,2022-12-14~2022-12-19,파란행복주식회사,환경 미화원,계약직,월급,1077000,무관,무관,무관,,,"서울특별시 강남구 테헤란로 152 (역삼동, 강남파이낸스센터) 1층",중소,서울동부지사,2022-12-14,1588-1519
470,2022-12-12,2022-12-12~2022-12-20,(재)우체국물류지원단 서울지사,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,시급,9160,무관,0년개월,무관,,,서울특별시 광진구 자양로 76 (자양동),"공사,공공",서울북부지사,2022-12-14,1588-1519
471,2022-12-12,2022-12-12~2022-12-23,고려대학교의과대학부속구로병원,의료 보조원,계약직,시급,9540,무관,무관,고졸,,,서울특별시 구로구 구로동로 148 (구로동),대기업,서울남부지사,2022-12-14,1588-1519
386,2022-12-14,2022-12-14~2023-03-13,주식회사 삼구에프에스,주방 보조원(일반 음식점),상용직,시급,9620,무관,무관,무관,,,"서울특별시 구로구 디지털로31길 38-21 , 905호",중소,충남지사,2022-12-14,1588-1519
516,2022-12-08,2022-12-08~2022-12-21,(주)서비스플러스,웹 디자이너,계약직,월급,800000,무관,무관,고졸,,,서울특별시 마포구 와우산로 118 (창전동) 후암빌딩 5층,중소,서울지역본부,2022-12-14,1588-1519
472,2022-12-12,2022-12-12~2022-12-30,한화생명보험,음료 조리사(바리스타 포함),계약직,월급,2200000,무관,무관,무관,,,서울특별시 영등포구 63로 50 (여의도동),대기업,서울남부지사,2022-12-14,1588-1519
399,2022-12-14,2022-12-14~2022-12-31,에이원심사손해사정(주),네일 아티스트(손톱 관리사),계약직,월급,1550000,무관,0년개월,무관,,,서울특별시 영등포구 선유로49길 23 (양평동4가),개인,서울남부지사,2022-12-14,1588-1519
400,2022-12-14,2022-12-14~2023-03-13,케이제이건축사사무소(유),총무 및 일반 사무원,상용직,연봉,25000000,무관,무관,무관,,,전라남도 화순군 화순읍 훈리길 15 .,중소,전남지사,2022-12-14,1588-1519
506,2022-12-09,2022-12-09~2022-12-19,군산금강중학교,환경 미화원,상용직,월급,1167500,무관,0년개월,무관,,,전라북도 군산시 황룡2길 61 (미룡동),"공사,공공",전북지사,2022-12-14,1588-1519
385,2022-12-14,2022-12-14~2022-12-31,더불어 삶,기타 목재·종이 기계 조작원,상용직,월급,1510340,무관,0년개월,무관,,,전라북도 전주시 덕진구 서당길 37 1층 (용정동),중소,전북지사,2022-12-14,1588-1519
401,2022-12-14,2022-12-14~2023-03-13,천안씨에스,재봉사(의류·직물),상용직,시급,9620,무관,무관,무관,,,충청남도 천안시 서북구 입장면 망향로 1225 천안cs,중소,충남지사,2022-12-14,1588-1519
414,2022-12-14,2022-12-14~2023-01-06,홍성소방서,환경 미화원,계약직,시급,9620,무관,0년개월,무관,,,충청남도 홍성군 홍성읍 충절로 741 (구룡리),"공사,공공",충남지사,2022-12-14,1588-1519
429,2022-12-13,2022-12-13~2022-12-17,SK네트웍스(주),"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,월급,950000,무관,무관,무관,,,경기도 수원시 장안구 경수대로 795 (영화동),대기업,서울북부지사,2022-12-13,1588-1519
448,2022-12-13,2022-12-13~2022-12-31,대정화금(주),물류 사무원(물류 관리사),계약직,연봉,28000000,경력,1년0개월,무관,,,경기도 시흥시 서해안로 186 대정화금(주) (정왕동),중소,경기서부지사,2022-12-13,1588-1519
432,2022-12-13,2022-12-13~2022-12-31,주식회사 커밍,신발 제조기계 조작원 및 조립원,상용직,월급,1915000,무관,무관,무관,,,경기도 양주시 백석읍 권율로1203번길 39-29 주식회사 커밍,중소,경기북부지사,2022-12-13,1588-1519
441,2022-12-13,2022-12-13~2022-12-30,델리베이,제과·제빵원,상용직,시급,9160,무관,0년개월,무관,,,경기도 하남시 미사강변서로 25 (풍산동),중소,경기동부지사,2022-12-13,1588-1519
425,2022-12-13,2022-12-13~2023-01-31,창원요양병원,빌딩 전기관리원,상용직,월급,2400000,무관,무관,무관,,전기기사,경상남도 창원시 마산합포구 가포로 652 창원요양병원 (덕동동),중소,경남지사,2022-12-13,1588-1519
423,2022-12-13,2022-12-13~2023-01-31,세코하이텍,대기 환경 기술자 및 연구원,상용직,시급,9620,무관,0년개월,무관,,,경상남도 창원시 진해구 죽곡로 158 (죽곡동) 진해공장,개인,경남지사,2022-12-13,1588-1519
434,2022-12-13,2022-12-13~2023-03-01,영양교육청,환경 미화원,계약직,시급,9620,무관,0년개월,무관,,,"경상북도 영양군 영양읍 영양창수로 83 (동부리, 영양군교육청)","공사,공공",경북지사,2022-12-13,1588-1519
418,2022-12-13,2022-12-13~2023-03-01,포항제철공업고등학교,환경 미화원,계약직,시급,9620,무관,무관,무관,,,경상북도 포항시 남구 지곡로 150 (지곡동) 포항제철공업고등학교,대기업,경북지사,2022-12-13,1588-1519
451,2022-12-13,2022-12-13~2022-12-22,행복키움 주식회사(대전),음료 조리사(바리스타 포함),계약직,연봉,15000000,무관,0년개월,무관,,,대전광역시 유성구 엑스포로 325 (원촌동) (주)SK 대덕연구단지,대기업,대전지역본부,2022-12-13,1588-1519
450,2022-12-13,2022-12-13~2022-12-23,(주)솔탑,"기타 건물 관리원(공원, 종교시설 등)",계약직,연봉,24126960,무관,0년개월,무관,,,대전광역시 유성구 엑스포로 409 (문지동),중소,대전지역본부,2022-12-13,1588-1519
426,2022-12-13,2022-12-13~2023-01-20,새라새재활요양병원,의료 보조원,계약직,시급,9160,무관,무관,무관,,,부산광역시 남구 석포로26번길 17 ..(감만동),개인,부산지역본부,2022-12-13,1588-1519
424,2022-12-13,2022-12-13~2023-02-10,(주)네오하이텍,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",상용직,월급,2000000,무관,0년개월,무관,,,"부산광역시 남구 신선로 365 (용당동) 1308-B호(감만동, 부경대학교 용당캠퍼스 한미르관)",중소,부산지역본부,2022-12-13,1588-1519
452,2022-12-13,2022-12-13~2022-12-31,(주)맨파워매니저,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,2300000,무관,무관,무관,,,서울특별시 강남구 강남대로62길 31 예원빌딩 5층 (역삼동),중소,경기동부지사,2022-12-13,1588-1519
608,2022-12-06,2022-12-06~2022-12-30,주식회사 케이두레,사무 보조원(일반사업체),상용직,시급,9160,무관,무관,무관,,,서울특별시 강서구 강서로 468 에이스테크노타워 701호 (등촌동),중소,서울남부지사,2022-12-13,1588-1519
422,2022-12-13,2022-12-13~2023-01-31,(주)하이프라자,주차 관리·안내원,계약직,월급,2411000,무관,무관,고졸,,,서울특별시 강서구 마곡중앙5로 18 케이지스퀘어 6-8층,중소,서울남부지사,2022-12-13,1588-1519
437,2022-12-13,2022-12-13~2022-12-31,(주)하이프라자,주차 관리·안내원,계약직,월급,2302000,무관,무관,고졸,,,서울특별시 강서구 마곡중앙5로 18 케이지스퀘어 6-8층,중소,서울남부지사,2022-12-13,1588-1519
436,2022-12-13,2022-12-13~2022-12-31,(주)하이프라자,환경 미화원,계약직,월급,1008000,무관,무관,고졸,,,서울특별시 강서구 마곡중앙5로 18 케이지스퀘어 6-8층,중소,서울남부지사,2022-12-13,1588-1519
438,2022-12-13,2022-12-13~2022-12-31,오토플러스(주),안마사,계약직,월급,2000000,무관,0년개월,무관,,,서울특별시 강서구 양천로 401 강서한강자이타워A동 601호 (가양동),중소,서울남부지사,2022-12-13,1588-1519
621,2022-12-06,2022-12-06~2022-12-30,죠이프린라이프,주입·포장·상표부착기 등 기타 기계 조작원,상용직,월급,1914440,무관,무관,무관,,,서울특별시 금천구 두산로9길 28 (독산동),중소,서울남부지사,2022-12-13,1588-1519
439,2022-12-13,2022-12-13~2022-12-30,경희의료원,주입·포장·상표부착기 등 기타 기계 조작원,계약직,월급,2300000,무관,0년개월,무관,,,"서울특별시 동대문구 경희대로 23 (회기동), 경희의료원",대기업,서울북부지사,2022-12-13,1588-1519
449,2022-12-13,2022-12-13~2022-12-22,(재)한국저작권보호원,모니터 요원,계약직,월급,1154400,무관,무관,무관,,,서울특별시 마포구 월드컵북로 400 9층 한국저작권보호원 (상암동),중소,서울지역본부,2022-12-13,1588-1519
453,2022-12-13,2022-12-13~2022-12-19,방이복지관,사회복지사(사회복지시설),상용직,월급,2194000,무관,무관,무관,,사회복지사,서울특별시 송파구 백제고분로37길 4 5층 송파구방이복지관 (석촌동),중소,서울동부지사,2022-12-13,1588-1519
457,2022-12-12,2022-12-12~2023-03-10,주)이에마로,환경 미화원,상용직,시급,9620,무관,0년개월,무관,,,서울특별시 영등포구 영등포로5길 19 903호 (양평동2가),중소,서울남부지사,2022-12-13,1588-1519
435,2022-12-13,2022-12-13~2022-12-16,장안중학교,"기타 건물 관리원(공원, 종교시설 등)",계약직,월급,1000000,무관,0년개월,무관,,,서울특별시 중랑구 동일로 780 (중화동),"공사,공공",서울북부지사,2022-12-13,1588-1519
431,2022-12-13,2022-12-13~2022-12-31,주식회사 자연애나누미,배송·납품 운전원(납품영업 포함),계약직,시급,9620,무관,무관,무관,,자동차운전면허1종보통,전라남도 순천시 별량면 온수길 63 봉림리 901-1,중소,전남지사,2022-12-13,1588-1519
415,2022-12-13,2022-12-13~2023-01-31,(주)현대그린푸드 현대아이에프씨,단체 급식 보조원,계약직,시급,9620,무관,0년개월,무관,,,전라남도 순천시 해룡면 율촌산단5로 46 1층 현대제철(주)단조공장내 직원식당,대기업,전남지사,2022-12-13,1588-1519
447,2022-12-13,2022-12-13~2022-12-20,전라북도남원교육지원청,공공행정 사무원,상용직,월급,1868000,무관,무관,무관,,,전라북도 남원시 남문로 373 (왕정동),"공사,공공",전북지사,2022-12-13,1588-1519
479,2022-12-12,2022-12-12~2022-12-16,익산가온초등학교,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",상용직,월급,1541000,무관,0년개월,무관,,,전라북도 익산시 선화로1길 106 (모현동2가),"공사,공공",전북지사,2022-12-13,1588-1519
454,2022-12-13,2022-12-13~2022-12-19,전라북도교육청교육연구정보원,콜센터 상담원(콜센터·고객센터·CS센터),계약직,월급,2008000,무관,0년개월,무관,,,전라북도 전주시 덕진구 안덕원로 191 (인후동2가),"공사,공공",전북지사,2022-12-13,1588-1519
492,2022-12-09,2022-12-09~2022-12-16,전라북도교육청,환경 미화원,상용직,월급,1868000,무관,무관,무관,,,전라북도 전주시 완산구 홍산로 111 (효자동2가),"공사,공공",전북지사,2022-12-13,1588-1519
440,2022-12-13,2022-12-13~2022-12-28,의료법인 혜인의료재단 한국병원,사무 보조원(일반사업체),계약직,시급,9160,무관,0년개월,무관,,,제주특별자치도 제주시 서광로 193 (삼도일동),개인,제주지사,2022-12-13,1588-1519
465,2022-12-12,2022-12-12~2022-12-27,(주)케이티씨에스 호남본부 제주고객센터,사무 보조원(일반사업체),계약직,월급,861600,무관,0년개월,무관,,,제주특별자치도 제주시 전농로 114 KT제주단 신관 제주고객센터(이도일동),대기업,제주지사,2022-12-13,1588-1519
483,2022-12-12,2022-12-12~2022-12-30,원주시장애인종합복지관,사무 보조원(공공기관),계약직,월급,538720,무관,무관,무관,,,강원도 원주시 동부순환로 9-8 원주시장애인종합복지관 (단구동),중소,강원지사,2022-12-12,1588-1519
645,2022-12-05,2022-12-05~2022-12-31,성안주식회사(세탁),세탁원(다림질원),계약직,시급,9160,무관,무관,무관,,,강원도 원주시 태장공단길 77 성안 주식회사 (태장동),중소,강원지사,2022-12-12,1588-1519
476,2022-12-12,2022-12-12~2022-12-31,삼영디엔피,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,무관,무관,,,강원도 원주시 흥업면 한라대길 28 창업보육센터 2동 103호,중소,강원지사,2022-12-12,1588-1519
461,2022-12-12,2022-12-12~2022-12-31,아이갓에브리띵(Igoteverthing)홍천군청점,음료 조리사(바리스타 포함),상용직,시급,9160,무관,0년개월,무관,,,강원도 홍천군 홍천읍 석화로 93 홍천군청점,"협회,단체",강원지사,2022-12-12,1588-1519
460,2022-12-12,2022-12-12~2023-02-28,군포소방서/구급보조,사업체 구내식당 급식 조리사,상용직,월급,2300000,무관,0년개월,무관,,,경기도 군포시 고산로 429 (산본동),"공사,공공",경기서부지사,2022-12-12,1588-1519
482,2022-12-12,2022-12-12~2022-12-18,바다원(주),"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,무관,무관,,,경기도 성남시 중원구 둔촌대로 495 (상대원동),중소,경기동부지사,2022-12-12,1588-1519
495,2022-12-09,2022-12-09~2022-12-30,한국기가포톤주식회사,환경 미화원,상용직,시급,9160,무관,0년개월,무관,,,경기도 화성시 동탄대로21길 24 (영천동),중소,경기지역본부,2022-12-12,1588-1519
508,2022-12-09,2022-12-09~2022-12-12,예쁜마을사회적협동조합,음료 조리사(바리스타 포함),시간제,시급,9160,무관,0년개월,무관,,,경상남도 고성군 고성읍 동외로151번길 50 진현빌딩 1층,"협회,단체",경남지사,2022-12-12,1588-1519
469,2022-12-12,2022-12-12~2022-12-31,의료법인영진의료재단,사무 보조원(일반사업체),상용직,시급,9160,무관,0년개월,무관,,,경상남도 김해시 번화1로 36 엠아이병원  (대청동),중소,경남지사,2022-12-12,1588-1519
544,2022-12-08,2022-12-08~2023-01-30,코리아모빌리티 주식회사,배송·납품 운전원(납품영업 포함),상용직,시급,9160,무관,무관,무관,자동차공학,,"경상남도 김해시 인제로 197 (어방동) (삼방동, 인제대학교) 4층 401호 창조관",중소,경남지사,2022-12-12,1588-1519
640,2022-12-05,2022-12-05~2022-12-12,(사)느티나무경상남도장애인부모회,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,시급,9160,무관,무관,무관,가족·사회·복지학,,경상남도 창원시 의창구 도계두리길 20 유진빌딩 1층 (도계동),중소,경남지사,2022-12-12,1588-1519
478,2022-12-12,2022-12-12~2022-12-31,(주)우주엔비텍,소각로 조작원,계약직,연봉,35000000,무관,무관,무관,,,경상남도 창원시 진해구 천자로 105-1 진해자원회수시설(진해소각장) (덕산동),중소,대구지역본부,2022-12-12,1588-1519
467,2022-12-12,2022-12-12~2023-01-31,신가병원,주차 관리·안내원,상용직,월급,1694000,무관,무관,무관,,,광주광역시 광산구 목련로 316 (신가동),개인,광주지역본부,2022-12-12,1588-1519
652,2022-12-05,2022-12-05~2022-12-31,의료법인 경동의료재단 효성병원,주차 관리·안내원,계약직,월급,2100000,무관,무관,무관,,,대구광역시 수성구 수성로 194 (중동),중소,대구지역본부,2022-12-12,1588-1519
480,2022-12-12,2022-12-12~2022-12-21,(주)국민은행 대구업무지원유닛,사무 보조원(일반사업체),계약직,시급,9160,무관,0년개월,무관,,,대구광역시 중구 명륜로 69 (남산동),대기업,대구지역본부,2022-12-12,1588-1519
509,2022-12-09,2022-12-09~2022-12-22,기술보증기금,사무 보조원(공공기관),계약직,월급,1850000,무관,무관,무관,,,부산광역시 남구 문현금융로 33 기술보증기금 (문현동),"공사,공공",경남지사,2022-12-12,1588-1519
558,2022-12-07,2022-12-07~2022-12-22,기술보증기금,사무 보조원(공공기관),계약직,월급,1850000,무관,무관,무관,,,부산광역시 남구 문현금융로 33 기술보증기금 (문현동),"공사,공공",광주지역본부,2022-12-12,1588-1519
458,2022-12-12,2022-12-12~2023-01-20,인터내셔널ALT,사무 보조원(일반사업체),상용직,시급,9160,무관,0년개월,무관,,,부산광역시 수영구 민락수변로17번길 36 (민락동) 타워더모스트광안 1022호,개인,부산지역본부,2022-12-12,1588-1519
481,2022-12-12,2022-12-12~2022-12-23,(주)예가람저축은행,사무 보조원(일반사업체),계약직,월급,1005290,무관,무관,무관,,,"서울특별시 강남구 테헤란로 419 강남파이낸스플라자2층,5층 (삼성동)",중소,서울동부지사,2022-12-12,1588-1519
548,2022-12-08,2022-12-08~2022-12-20,콘센트릭스서비스코리아 유한회사,고객 상담원(A/S·고장·제품사용),상용직,월급,2210000,무관,무관,고졸,정보·통신공학,,서울특별시 강남구 테헤란로 509 5층 (삼성동),중소,서울동부지사,2022-12-12,1588-1519
625,2022-12-06,2022-12-06~2022-12-07,서울특별시 강북구청,사무 보조원(공공기관),계약직,월급,538720,무관,0년개월,무관,가족·사회·복지학,,서울특별시 강북구 도봉로89길 13 (수유동),중소,서울북부지사,2022-12-12,1588-1519
464,2022-12-12,2022-12-12~2022-12-12,주식회사 케이두레,환경 미화원,계약직,시급,9120,무관,무관,무관,,,서울특별시 강서구 강서로 468 에이스테크노타워 701호 (등촌동),중소,서울남부지사,2022-12-12,1588-1519
611,2022-12-06,2022-12-06~2022-12-14,모아사회적협동조합,음료 조리사(바리스타 포함),상용직,시급,9160,무관,무관,무관,,,서울특별시 광진구 용마산로 127 (중곡동),중소,서울북부지사,2022-12-12,1588-1519
523,2022-12-08,2022-12-08~2022-12-12,광진구청,환경 미화원,계약직,시급,9160,무관,무관,무관,,,서울특별시 광진구 자양로 117 광진구청 (자양동),중소,서울북부지사,2022-12-12,1588-1519
475,2022-12-12,2022-12-12~2022-12-31,주식회사 아리오씨오에스,모니터 요원,계약직,월급,980000,무관,0년개월,무관,,,서울특별시 마포구 만리재로 15 (공덕동) 5층 501호(제일빌딩),중소,서울지역본부,2022-12-12,1588-1519
477,2022-12-12,2022-12-12~2022-12-28,성동구청,사무 보조원(공공기관),계약직,시급,9160,무관,무관,무관,,,서울특별시 성동구 고산자로 270 성동구청 (행당동),"공사,공공",서울북부지사,2022-12-12,1588-1519
615,2022-12-06,2022-12-06~2022-12-16,서울특별시립장애인치과병원,의료 보조원,상용직,시급,9160,무관,0년개월,무관,,,서울특별시 성동구 마장로 207 (홍익동) 서울특별시장애인치과병원,중소,서울북부지사,2022-12-12,1588-1519
462,2022-12-12,2022-12-12~2022-12-16,티더블유씨팩토리주식회사,사무 보조원(일반사업체),계약직,월급,2000000,무관,무관,무관,,,서울특별시 성동구 성수이로24길 32 1층(성수동2가),중소,서울북부지사,2022-12-12,1588-1519
463,2022-12-12,2022-12-12~2022-12-27,한양대학교병원,데스크 안내원,계약직,월급,1000000,무관,무관,무관,,,서울특별시 성동구 왕십리로 206 (행당동),대기업,서울북부지사,2022-12-12,1588-1519
489,2022-12-09,2022-12-09~2022-12-19,주식회사 디쉐어,전산자료 입력원(DB·단순자료),계약직,시급,11000,무관,0년개월,대졸,영미어·문학,,"서울특별시 송파구 올림픽로 300 35층 (신천동,롯데월드타워앤드롯데월드몰)",대기업,서울동부지사,2022-12-12,1588-1519
